"source","term_name","term_id","adjusted_p_value","negative_log10_of_adjusted_p_value","term_size","query_size","intersection_size","effective_domain_size","intersections"
"GO:BP","regulation of cell communication","GO:0010646","0.000023048580629192364","4.6373558140439375","3595","362","114","17847","PTPN1,SOCS1,ARHGAP17,VAPA,PPP2CB,SOCS3,GADD45A,RAPGEF2,NDFIP1,PSME3,SNX5,PELO,RAB7A,STRAP,RUNX1,PPP1R15A,BCL2L11,ACSL4,NOTCH1,RHEB,MYDGF,SIAH2,P2RX7,UGCG,IGF1,TAF13,CSF1,SEMA7A,RAP1B,IL23A,SDCBP,ERRFI1,CTTN,OCRL,DUSP6,CSF2,MTDH,CITED2,FYN,FXN,CRK,CCR1,CEACAM1,CD109,PLAU,SRGAP2,SLAMF1,RAB5A,CXCL8,ICOS,LYN,CBFB,HEG1,CCR2,ARF6,MAOA,IFNG,ACVR1B,DUSP5,GRID2IP,CSNK2A2,TNF,ARMC9,TNFSF11,NACC2,ITGB1,CD226,LGALS3,RAB11FIP1,TLR4,NCS1,PTPRE,LRPAP1,TNFSF14,IL1A,RCAN1,CCL4L2,ITGA2,TMEM33,CRY1,DLG5,CCL3L3,IL3,IL2,ARHGAP21,FLT1,TTC5,SHB,EYA3,ZBED2,CTNNA1,OTUD7B,GRAMD4,IL1RN,CHSY1,CD40LG,TBL1X,XCL2,RNF165,HRH1,FBXW11,GZMB,RHOB,FAM129B,PTCH1,TGFBR3,SLA,CCL4,DSTYK,CCL3,HBEGF,IL10,SPRY4,IGF2"
"GO:BP","movement of cell or subcellular component","GO:0006928","0.000023048580629192364","4.6373558140439375","2221","362","80","17847","ARF4,FUT8,SBDS,MPP1,RAPGEF2,ARPC5L,STRAP,RAB1A,IFT57,NOTCH1,KIF1B,GCNT1,HSD3B7,LAMB3,PSTPIP2,IGF1,CSF1,SEMA7A,IL23A,SDCBP,CTTN,FAM83H,RGCC,SRGAP2B,KIF9,KIF21A,CITED2,FYN,CRK,CCR1,CEACAM1,PLAU,MBOAT7,INSM1,SRGAP2,CXCL8,LYN,CCR2,ARSB,ARF6,IFNG,ACVR1B,RPS6KA5,TNF,ALKBH1,TNFSF11,AGO2,ITGB1,KIF3B,LGALS3,ATP1A1,BICD2,TNFSF14,MYO1E,IL1A,CCL4L2,KIFC3,AVL9,ITGA2,DLG5,CCL3L3,ARHGAP21,FLT1,CTNNA1,LMO4,IL1RN,XCL2,RNF165,HRH1,SGPL1,RHOB,ITGB5,FAM129B,PTCH1,TGFBR3,TNS3,CCL4,CCL3,HBEGF,IL10"
"GO:BP","positive regulation of cellular process","GO:0048522","0.000023048580629192364","4.6373558140439375","5515","362","158","17847","ARF4,PTPN1,CCNT1,SOCS1,VAPA,PERP,RYBP,SOCS3,GADD45A,RAPGEF2,NDFIP1,PSME3,ARPC5L,PELO,RAB7A,MAPRE3,RAB1A,RUNX1,IFT57,PPP1R15A,SUPV3L1,BCL2L11,ACSL4,NOTCH1,RHEB,MYDGF,P2RX7,CCDC71L,IGF1,SPEN,CSF1,SEMA7A,MAPK6,RAP1B,IL23A,NUFIP1,SRA1,GZMA,SETD7,SDCBP,CTTN,FAM83H,RGCC,DUSP6,CSF2,RASL11A,NAMPT,ANKLE2,MTDH,TNFRSF1B,CITED2,FYN,FXN,CRK,CCR1,CEACAM1,PLAU,PLEKHN1,INSM1,H3F3B,SLAMF1,HLX,RAB5A,CXCL8,ICOS,LYN,CBFB,GALR2,CREB3L2,CCR2,ARSB,TESK1,ARF6,MAOA,IFNG,ACVR1B,NFIL3,DUSP5,RPS6KA5,CSNK2A2,RAB27A,TNF,ARMC9,TNFSF11,NACC2,TFEC,LTA,AGO2,CDC42EP3,ITGB1,KIF3B,CEBPB,CD226,LGALS3,TLR4,NCS1,CITED4,TNFSF14,SHC4,IL1A,CCL4L2,PHLDA1,ITGA2,TMEM33,FOSL2,CRY1,IGF2R,DLG5,CTIF,CCL3L3,MIEF1,IL3,IL2,IL2RA,RNF157,FLT1,TTC5,IL1RL1,SHB,CEBPA,IL1RAP,EYA3,ZBED2,PRDM4,PICALM,CTNNA1,DCUN1D3,GRAMD4,LMO4,IL1RN,CHSY1,CD40LG,TBL1X,XCL2,RNF165,HRH1,FBXW11,GZMB,NCOA2,RHOB,PDCD1,FAM129B,PTCH1,IGHV1-3,FOSL1,SNX9,TGFBR3,SLA,CTLA4,TNS3,CCL4,DSTYK,CCL3,CLECL1,HBEGF,IL10,MAF,IGF2"
"GO:BP","taxis","GO:0042330","0.000024225726851064237","4.615723183826391","655","362","35","17847","SBDS,MPP1,NOTCH1,HSD3B7,CSF1,SEMA7A,IL23A,FYN,CRK,CCR1,PLAU,CXCL8,LYN,CCR2,RPS6KA5,ALKBH1,TNFSF11,LGALS3,TNFSF14,IL1A,CCL4L2,ITGA2,CCL3L3,FLT1,IL1RN,XCL2,RNF165,HRH1,FAM129B,PTCH1,FOSL1,CCL4,CCL3,HBEGF,IL10"
"GO:BP","cytokine production","GO:0001816","0.000025244221142863405","4.597838024000961","811","362","40","17847","IL17D,SOCS1,SARS,RAB1A,RUNX1,NOTCH1,P2RX7,IGF1,SEMA7A,IL23A,SRGN,ERRFI1,RGCC,CSF2,TNFRSF1B,CEACAM1,SLAMF1,LYN,HEG1,CCR2,IFNG,RPS6KA5,TNF,LTA,CEBPB,CD226,POLR3C,TLR4,POLR3A,IL1A,IL2,IL1RL1,IL1RAP,OTUD7B,IL1RN,CD40LG,CCL3,CLECL1,IL10,MAF"
"GO:BP","cell adhesion","GO:0007155","0.00002735807624287281","4.562914444469413","1421","362","58","17847","SOCS1,PERP,RAB1A,RUNX1,BCL2L11,NOTCH1,GCNT1,LAMB3,IGF1,CSF1,IL23A,CTTN,RGCC,SIGLEC6,CITED2,FYN,CRK,CCR1,CEACAM1,PLAU,SRGAP2,SLAMF1,HLX,CXCL8,ICOS,LYN,CBFB,CCR2,ARF6,IFNG,CD72,TNF,PPFIA1,TNFSF11,ITGB1,CEBPB,CD226,LGALS3,FGFRL1,TNFSF14,KIFC3,ITGA2,DLG5,IL2,IL2RA,IL1RAP,CTNNA1,IL1RN,CD40LG,RHOB,ITGB5,PDCD1,CTLA4,CCL4,CLECL1,MPZL3,IL10,IGF2"
"GO:BP","positive regulation of cell adhesion","GO:0045785","0.00002735807624287281","4.562914444469413","403","362","26","17847","SOCS1,RUNX1,IGF1,CSF1,IL23A,CITED2,FYN,CRK,HLX,ICOS,LYN,CBFB,CCR2,IFNG,TNF,TNFSF11,TNFSF14,ITGA2,IL2,IL2RA,CD40LG,PDCD1,CTLA4,CLECL1,IL10,IGF2"
"GO:BP","cellular response to chemical stimulus","GO:0070887","0.0000276567511220276","4.558198838422184","3364","362","108","17847","PTPN1,FAM83G,FUT8,SBDS,SOCS1,MPP1,SOCS3,RAPGEF2,PSME3,LONP1,PELO,STRAP,HSPA13,RUNX1,PPP1R15A,BCL2L11,NOTCH1,KIF1B,MYDGF,TGFBRAP1,P2RX7,HSD3B7,IL22,UGCG,IGF1,CSF1,MAPK6,RAP1B,IL23A,SRA1,SDCBP,ERRFI1,RGCC,CSF2,NAMPT,MTDH,TNFRSF1B,CITED2,FYN,FXN,CRK,CCR1,CEACAM1,CD109,NR2F6,CXCL8,LYN,CBFB,CREB3L2,CCR2,ARF6,MAOA,IFNG,ACVR1B,NFIL3,RPS6KA5,PDE12,ATP6V1B2,TNF,TNFSF11,LTA,ITGB1,CEBPB,LGALS3,TBL2,TLR4,TMEM38A,ATP1A1,PTPRE,FGFRL1,TNFSF14,IL1A,CCL4L2,KLF9,ITGA2,TMEM33,CRY1,CDO1,CCL3L3,MIEF1,IL3,IL2,IL2RA,FLT1,IL31,IL1RL1,CEBPA,IL1RAP,CTNNA1,IL1RN,CD40LG,XCL2,RNF165,HRH1,FBXW11,NCOA2,RHOB,ITGB5,FAM129B,PTCH1,TGFBR3,CCL4,DSTYK,CCL3,HBEGF,IL10,SPRY4,IGF2"
"GO:BP","response to cytokine","GO:0034097","0.000029859621832314085","4.524915696851424","1217","362","52","17847","PTPN1,SOCS1,SOCS3,PSME3,RUNX1,ACSL4,IL22,UGCG,CSF1,SEC61A1,RAP1B,IL23A,CSF2,TNFRSF1B,FYN,CRK,CCR1,CEACAM1,CXCL8,CBFB,CCR2,MAOA,IFNG,NFIL3,RPS6KA5,PDE12,TNF,TNFSF11,LTA,ITGB1,CEBPB,TLR4,TNFSF14,IL1A,CCL4L2,CCL3L3,IL3,IL2,IL2RA,IL31,IL1RL1,CEBPA,IL1RAP,IL1RN,CD40LG,XCL2,FBXW11,FOSL1,CCL4,CCL3,IL10,SPRY4"
"GO:BP","biological adhesion","GO:0022610","0.000029864522524613988","4.5248444243819375","1428","362","58","17847","SOCS1,PERP,RAB1A,RUNX1,BCL2L11,NOTCH1,GCNT1,LAMB3,IGF1,CSF1,IL23A,CTTN,RGCC,SIGLEC6,CITED2,FYN,CRK,CCR1,CEACAM1,PLAU,SRGAP2,SLAMF1,HLX,CXCL8,ICOS,LYN,CBFB,CCR2,ARF6,IFNG,CD72,TNF,PPFIA1,TNFSF11,ITGB1,CEBPB,CD226,LGALS3,FGFRL1,TNFSF14,KIFC3,ITGA2,DLG5,IL2,IL2RA,IL1RAP,CTNNA1,IL1RN,CD40LG,RHOB,ITGB5,PDCD1,CTLA4,CCL4,CLECL1,MPZL3,IL10,IGF2"
"GO:BP","positive regulation of multicellular organismal process","GO:0051240","0.00003319353036799517","4.478946554828452","1835","362","69","17847","IL17D,SOCS1,RAPGEF2,SNX5,RUNX1,NOTCH1,RHEB,MYDGF,P2RX7,IGF1,SPEN,CSF1,SEMA7A,MAPK6,IL23A,SDCBP,CTTN,RGCC,CSF2,MTDH,TNFRSF1B,CITED2,FYN,CCR1,CEACAM1,HLX,CXCL8,LYN,CBFB,CREB3L2,HEG1,CCR2,ELOVL6,ARSB,ARF6,IFNG,ACVR1B,TNF,TNFSF11,LTA,AGO2,ITGB1,CEBPB,CD226,POLR3C,TLR4,ATP1A1,POLR3A,LRPAP1,IL1A,ITGA2,DLG5,IL2,IL2RA,RNF157,FLT1,IL1RL1,CEBPA,IL1RAP,IL1RN,CD40LG,HRH1,RHOB,FAM129B,TGFBR3,CCL3,HBEGF,IL10,IGF2"
"GO:BP","cellular response to cytokine stimulus","GO:0071345","0.00003343902114436146","4.4757464440866235","1121","362","49","17847","PTPN1,SOCS1,SOCS3,PSME3,RUNX1,IL22,UGCG,CSF1,RAP1B,IL23A,CSF2,TNFRSF1B,FYN,CRK,CCR1,CEACAM1,CXCL8,CBFB,CCR2,MAOA,IFNG,NFIL3,RPS6KA5,PDE12,TNF,TNFSF11,LTA,ITGB1,CEBPB,TLR4,TNFSF14,IL1A,CCL4L2,CCL3L3,IL3,IL2,IL2RA,IL31,IL1RL1,CEBPA,IL1RAP,IL1RN,CD40LG,XCL2,FBXW11,CCL4,CCL3,IL10,SPRY4"
"GO:BP","positive regulation of protein metabolic process","GO:0051247","0.00003556123685632417","4.449023142231214","1730","362","66","17847","PTPN1,CCNT1,SOCS1,PERP,SOCS3,GADD45A,RAPGEF2,NDFIP1,PSME3,RAB7A,MAPRE3,RAB1A,IFT57,PPP1R15A,BCL2L11,NOTCH1,MYDGF,P2RX7,IGF1,CSF1,SEMA7A,RAP1B,IL23A,SDCBP,RGCC,DUSP6,CSF2,ANKLE2,TNFRSF1B,FYN,CRK,CCR1,SLAMF1,LYN,CCR2,IFNG,ACVR1B,DUSP5,RPS6KA5,TNF,TNFSF11,RILP,TLR4,IL1A,CCL4L2,ITGA2,CRY1,CTIF,CCL3L3,IL3,IL2,FLT1,CEBPA,PICALM,DCUN1D3,GRAMD4,IL1RN,CD40LG,XCL2,FBXW11,SNX9,CCL4,DSTYK,CCL3,HBEGF,IGF2"
"GO:BP","myeloid leukocyte migration","GO:0097529","0.00003556123685632417","4.449023142231214","212","362","18","17847","MPP1,CSF1,IL23A,CCR1,CXCL8,LYN,CCR2,TNFSF11,LGALS3,IL1A,CCL4L2,CCL3L3,FLT1,IL1RN,XCL2,HRH1,CCL4,CCL3"
"GO:BP","response to organic substance","GO:0010033","0.00003556123685632417","4.449023142231214","3388","362","108","17847","PTPN1,FAM83G,FUT8,SOCS1,SOCS3,RAPGEF2,PSME3,LONP1,PELO,STRAP,HSPA13,RUNX1,PPP1R15A,BCL2L11,ACSL4,NOTCH1,KIF1B,GCNT1,MYDGF,TGFBRAP1,P2RX7,IL22,UGCG,IGF1,CSF1,MAPK6,SEC61A1,RAP1B,IL23A,SETD7,SDCBP,ERRFI1,DUSP6,CSF2,NAMPT,MTDH,TNFRSF1B,CITED2,FYN,CRK,CCR1,CEACAM1,CD109,H3F3B,NR2F6,CXCL8,LYN,CBFB,CREB3L2,CCR2,ARSB,ARF6,MAOA,IFNG,ACVR1B,NFIL3,RPS6KA5,PDE12,ATP6V1B2,TNF,TNFSF11,LTA,ITGB1,CEBPB,TBL2,TLR4,TMEM38A,ATP1A1,PTPRE,FGFRL1,TNFSF14,IL1A,CCL4L2,KLF9,ITGA2,TMEM33,CRY1,IGF2R,CDO1,CCL3L3,IL3,IL2,IL2RA,FLT1,IL31,IL1RL1,CEBPA,IL1RAP,CTNNA1,IL1RN,CD40LG,XCL2,RNF165,HRH1,FBXW11,PAM,NCOA2,ITGB5,FAM129B,PTCH1,FOSL1,TGFBR3,CCL4,DSTYK,CCL3,IL10,SPRY4,IGF2"
"GO:BP","positive regulation of protein phosphorylation","GO:0001934","0.00003561426749917173","4.44837598363274","1025","362","46","17847","PTPN1,CCNT1,SOCS1,SOCS3,GADD45A,RAPGEF2,MAPRE3,NOTCH1,MYDGF,P2RX7,IGF1,CSF1,SEMA7A,RAP1B,IL23A,SDCBP,RGCC,DUSP6,CSF2,FYN,CRK,CCR1,SLAMF1,LYN,IFNG,ACVR1B,DUSP5,RPS6KA5,TNF,TNFSF11,TLR4,IL1A,CCL4L2,CCL3L3,IL3,IL2,FLT1,IL1RN,CD40LG,XCL2,SNX9,CCL4,DSTYK,CCL3,HBEGF,IGF2"
"GO:BP","regulation of cellular protein metabolic process","GO:0032268","0.000036032937891015926","4.443300326891016","2698","362","91","17847","PTPN1,CCNT1,SECISBP2L,EIF5,SOCS1,PERP,RYBP,SOCS3,GADD45A,RAPGEF2,NDFIP1,PSME3,MAPRE3,STRAP,RAB1A,IFT57,PPP1R15A,BCL2L11,NOTCH1,SAMSN1,GEMIN5,MYDGF,SIAH2,ETF1,P2RX7,IGF1,CSF1,SEMA7A,RAP1B,IL23A,SETD7,SDCBP,ERRFI1,GNL3L,RGCC,DUSP6,CSF2,ANKLE2,TNFRSF1B,FYN,CRK,CCR1,CEACAM1,CD109,PLEKHN1,INSM1,SLAMF1,APLP2,LYN,HEG1,TESK1,IFNG,ACVR1B,DUSP5,RPS6KA5,CSNK2A2,TNF,EID1,ALKBH1,TNFSF11,AGO2,LGALS3,TLR4,TNFSF14,IL1A,RCAN1,CCL4L2,ITGA2,CRY1,CTIF,CCL3L3,IL3,IL2,FLT1,CEBPA,PICALM,DCUN1D3,GRAMD4,IL1RN,CD40LG,XCL2,FBXW11,SNX9,CCL4,DSTYK,CCL3,CRIM1,HBEGF,IL10,SPRY4,IGF2"
"GO:BP","positive regulation of cellular protein metabolic process","GO:0032270","0.00003732060955917291","4.428051271516554","1625","362","63","17847","PTPN1,CCNT1,SOCS1,PERP,SOCS3,GADD45A,RAPGEF2,NDFIP1,PSME3,MAPRE3,RAB1A,IFT57,PPP1R15A,BCL2L11,NOTCH1,MYDGF,P2RX7,IGF1,CSF1,SEMA7A,RAP1B,IL23A,SDCBP,RGCC,DUSP6,CSF2,ANKLE2,TNFRSF1B,FYN,CRK,CCR1,SLAMF1,LYN,IFNG,ACVR1B,DUSP5,RPS6KA5,TNF,TNFSF11,TLR4,IL1A,CCL4L2,ITGA2,CRY1,CTIF,CCL3L3,IL3,IL2,FLT1,CEBPA,PICALM,DCUN1D3,GRAMD4,IL1RN,CD40LG,XCL2,FBXW11,SNX9,CCL4,DSTYK,CCL3,HBEGF,IGF2"
"GO:BP","leukocyte migration","GO:0050900","0.0000373970826160971","4.4271622762259755","498","362","29","17847","SBDS,MPP1,GCNT1,HSD3B7,CSF1,IL23A,FYN,CRK,CCR1,CEACAM1,CXCL8,LYN,CCR2,TNF,TNFSF11,ITGB1,LGALS3,TNFSF14,IL1A,CCL4L2,ITGA2,CCL3L3,FLT1,IL1RN,XCL2,HRH1,CCL4,CCL3,IL10"
"GO:BP","immune system development","GO:0002520","0.00003792130342882671","4.4211167435328536","997","362","45","17847","IL17D,SBDS,SOCS1,GLRX5,PSME3,RUNX1,BCL2L11,NOTCH1,CSF1,IL23A,CSF2,CITED2,CCR1,CEACAM1,CD109,H3F3B,HLX,ICOS,LYN,CBFB,CCR2,IFNG,ACVR1B,TNF,TNFSF11,LTA,ITGB1,CEBPB,LGALS3,TLR4,MYO1E,IL3,IL2,IL2RA,PRDM1,CEBPA,PICALM,LMO4,CD40LG,SGPL1,PDCD1,TGFBR3,CTLA4,CCL3,IL10"
"GO:BP","T cell proliferation","GO:0042098","0.00003792130342882671","4.4211167435328536","192","362","17","17847","P2RX7,IGF1,IL23A,TNFRSF1B,FYN,CCR2,CEBPB,LGALS3,TNFSF14,DLG5,IL2,IL2RA,CD40LG,CTLA4,CLECL1,IL10,IGF2"
"GO:BP","regulation of protein metabolic process","GO:0051246","0.000039607174322209854","4.40222614017702","2870","362","95","17847","PTPN1,CCNT1,SECISBP2L,EIF5,SOCS1,PERP,RYBP,SOCS3,GADD45A,RAPGEF2,NDFIP1,PSME3,RAB7A,MAPRE3,STRAP,RAB1A,IFT57,PPP1R15A,BCL2L11,NOTCH1,SAMSN1,GEMIN5,MYDGF,SIAH2,ETF1,P2RX7,IGF1,CSF1,SEMA7A,RAP1B,IL23A,SETD7,SDCBP,ERRFI1,GNL3L,RGCC,DUSP6,CSF2,ANKLE2,TNFRSF1B,FYN,CRK,CCR1,CEACAM1,CD109,PLEKHN1,INSM1,SLAMF1,APLP2,LYN,HEG1,CCR2,TESK1,IFNG,ACVR1B,DUSP5,RPS6KA5,CSNK2A2,TNF,EID1,ALKBH1,TNFSF11,RILP,AGO2,CEBPB,LGALS3,TLR4,TNFSF14,IL1A,RCAN1,CCL4L2,ITGA2,CRY1,CTIF,CCL3L3,IL3,IL2,FLT1,CEBPA,PICALM,DCUN1D3,GRAMD4,IL1RN,CD40LG,XCL2,FBXW11,SNX9,CCL4,DSTYK,CCL3,CRIM1,HBEGF,IL10,SPRY4,IGF2"
"GO:BP","positive regulation of cell differentiation","GO:0045597","0.000042181568212150015","4.374877278242269","1002","362","45","17847","SOCS1,SOCS3,RAPGEF2,RUNX1,NOTCH1,RHEB,CCDC71L,IGF1,SPEN,CSF1,SEMA7A,MAPK6,IL23A,SDCBP,CTTN,RGCC,CSF2,TNFRSF1B,FYN,CRK,CCR1,CEACAM1,INSM1,HLX,LYN,CBFB,CREB3L2,CCR2,ARSB,IFNG,ACVR1B,TNF,TNFSF11,LTA,CEBPB,TNFSF14,DLG5,IL2,IL2RA,RNF157,CEBPA,CTNNA1,FAM129B,PTCH1,CCL3"
"GO:BP","intracellular signal transduction","GO:0035556","0.00004504899773157581","4.346314866937707","2880","362","95","17847","PTPN1,AEN,SOCS1,ARHGAP17,VAPA,PERP,PPP2CB,SOCS3,GADD45A,RAPGEF2,NDFIP1,PSME3,RAB7A,RAB1A,PPP1R15A,BCL2L11,NOTCH1,RHEB,MYDGF,SIAH2,P2RX7,IGF1,TAF13,CSF1,SEMA7A,MAPK6,RAP1B,IL23A,SDCBP,ERRFI1,OCRL,RGCC,DUSP6,CSF2,MTDH,TNFRSF1B,FYN,CRK,CCR1,CEACAM1,SRGAP2,SLAMF1,RAB5A,CXCL8,ICOS,LYN,GALR2,HEG1,CCR2,ARF6,DUSP5,RPS6KA5,CSNK2A2,RAB27A,NUDT4,TNF,TNFSF11,PLCD4,NACC2,CDC42EP3,ITGB1,CEBPB,TLR4,NCS1,TMEM38A,TNFSF14,SHC4,IL1A,RCAN1,CCL4L2,DLG5,CCL3L3,IL3,WSB2,IL2,IL2RA,ARHGAP21,FLT1,TTC5,OTUD7B,IL1RN,CD40LG,XCL2,HRH1,FBXW11,PRKD3,RHOB,TGFBR3,TNS3,CCL4,DSTYK,CCL3,HBEGF,SPRY4,IGF2"
"GO:BP","ERK1 and ERK2 cascade","GO:0070371","0.000045442392781684005","4.342538808799627","315","362","22","17847","PTPN1,RAPGEF2,NOTCH1,IGF1,SEMA7A,RAP1B,ERRFI1,DUSP6,CCR1,CEACAM1,SLAMF1,LYN,TNF,TNFSF11,TLR4,CCL4L2,CCL3L3,XCL2,CCL4,DSTYK,CCL3,SPRY4"
"GO:BP","localization of cell","GO:0051674","0.000045442392781684005","4.342538808799627","1752","362","66","17847","ARF4,FUT8,SBDS,MPP1,RAPGEF2,ARPC5L,STRAP,RAB1A,NOTCH1,GCNT1,HSD3B7,LAMB3,PSTPIP2,IGF1,CSF1,SEMA7A,IL23A,SDCBP,CTTN,FAM83H,RGCC,SRGAP2B,CITED2,FYN,CRK,CCR1,CEACAM1,PLAU,MBOAT7,INSM1,SRGAP2,CXCL8,LYN,CCR2,ARSB,ARF6,IFNG,ACVR1B,TNF,ALKBH1,TNFSF11,AGO2,ITGB1,LGALS3,TNFSF14,IL1A,CCL4L2,AVL9,ITGA2,DLG5,CCL3L3,FLT1,CTNNA1,LMO4,IL1RN,XCL2,HRH1,SGPL1,RHOB,ITGB5,TGFBR3,TNS3,CCL4,CCL3,HBEGF,IL10"
"GO:BP","cell motility","GO:0048870","0.000045442392781684005","4.342538808799627","1752","362","66","17847","ARF4,FUT8,SBDS,MPP1,RAPGEF2,ARPC5L,STRAP,RAB1A,NOTCH1,GCNT1,HSD3B7,LAMB3,PSTPIP2,IGF1,CSF1,SEMA7A,IL23A,SDCBP,CTTN,FAM83H,RGCC,SRGAP2B,CITED2,FYN,CRK,CCR1,CEACAM1,PLAU,MBOAT7,INSM1,SRGAP2,CXCL8,LYN,CCR2,ARSB,ARF6,IFNG,ACVR1B,TNF,ALKBH1,TNFSF11,AGO2,ITGB1,LGALS3,TNFSF14,IL1A,CCL4L2,AVL9,ITGA2,DLG5,CCL3L3,FLT1,CTNNA1,LMO4,IL1RN,XCL2,HRH1,SGPL1,RHOB,ITGB5,TGFBR3,TNS3,CCL4,CCL3,HBEGF,IL10"
"GO:BP","positive regulation of protein modification process","GO:0031401","0.000046684990760743137","4.330822722806761","1249","362","52","17847","PTPN1,CCNT1,SOCS1,SOCS3,GADD45A,RAPGEF2,NDFIP1,MAPRE3,RAB1A,PPP1R15A,NOTCH1,MYDGF,P2RX7,IGF1,CSF1,SEMA7A,RAP1B,IL23A,SDCBP,RGCC,DUSP6,CSF2,ANKLE2,FYN,CRK,CCR1,SLAMF1,LYN,IFNG,ACVR1B,DUSP5,RPS6KA5,TNF,TNFSF11,TLR4,IL1A,CCL4L2,CRY1,CCL3L3,IL3,IL2,FLT1,DCUN1D3,IL1RN,CD40LG,XCL2,SNX9,CCL4,DSTYK,CCL3,HBEGF,IGF2"
"GO:BP","positive regulation of phosphorylation","GO:0042327","0.000046684990760743137","4.330822722806761","1077","362","47","17847","PTPN1,CCNT1,SOCS1,SOCS3,GADD45A,RAPGEF2,MAPRE3,NOTCH1,MYDGF,P2RX7,IGF1,CSF1,SEMA7A,RAP1B,IL23A,SDCBP,RGCC,DUSP6,CSF2,FYN,CRK,CCR1,SLAMF1,LYN,IFNG,ACVR1B,DUSP5,RPS6KA5,TNF,TNFSF11,TLR4,IL1A,CCL4L2,CCL3L3,IL3,IL2,FLT1,LMO4,IL1RN,CD40LG,XCL2,SNX9,CCL4,DSTYK,CCL3,HBEGF,IGF2"
"GO:BP","signal transduction","GO:0007165","0.000046684990760743137","4.330822722806761","6210","362","171","17847","CYSLTR2,ARF4,PTPN1,FAM83G,IL17D,AEN,B9D1,FUT8,SOCS1,ARHGAP17,VAPA,PERP,PPP2CB,MPP1,SOCS3,GADD45A,RAPGEF2,NDFIP1,PSME3,SNX5,PELO,RAB7A,STRAP,RAB1A,RUNX1,IFT57,PPP1R15A,BCL2L11,NOTCH1,DNAJC25,RHEB,MYDGF,TGFBRAP1,SIAH2,P2RX7,IL22,UGCG,COPS2,IGF1,TAF13,SPEN,CSF1,SEMA7A,MAPK6,RAP1B,IL23A,SRGN,SDCBP,ERRFI1,CTTN,OCRL,RGCC,DUSP6,CSF2,RASL11A,NAMPT,MTDH,TNFRSF1B,CITED2,FYN,FXN,RASSF8,CRK,CCR1,CEACAM1,CD109,PLAU,SRGAP2,NR2F6,SLAMF1,APLP2,RAB5A,CXCL8,ICOS,LYN,CBFB,GALR2,CREB3L2,HEG1,CCR2,ARF6,MAOA,IFNG,ACVR1B,DUSP5,RPS6KA5,CSNK2A2,RAB27A,NUDT4,ATP6V1B2,TNF,PPFIA1,ARMC9,TNFSF11,PLCD4,NACC2,LTA,AGO2,XPR1,CDC42EP3,ITGB1,CEBPB,CD226,LGALS3,TBL2,TLR4,NCS1,TMEM38A,PTPRE,FGFRL1,LRPAP1,TNFSF14,MYO1E,SHC4,IL1A,RCAN1,CCL4L2,FAM3C,ITGA2,TMEM33,CRY1,IGF2R,DLG5,CCL3L3,IL3,WSB2,IL2,IL2RA,ARHGAP21,FLT1,TTC5,IL31,IL1RL1,SHB,CEBPA,IL1RAP,EYA3,ZBED2,CTNNA1,OTUD7B,GRAMD4,CD3EAP,IL1RN,CHSY1,CD40LG,TBL1X,XCL2,RNF165,HRH1,FBXW11,SGPL1,GZMB,GPR87,PRKD3,RHOB,ITGB5,FAM129B,PTCH1,IGHV1-3,TGFBR3,SLA,CTLA4,TNS3,CCL4,DSTYK,CCL3,CRIM1,HBEGF,IL10,SPRY4,IGF2"
"GO:BP","regulation of developmental process","GO:0050793","0.00004823636614551607","4.316625416920846","2729","362","91","17847","IL17D,SOCS1,PMP22,SOCS3,RAPGEF2,PSME3,STRAP,SARS,PLEKHB2,RUNX1,BCL2L11,NOTCH1,RHEB,MYDGF,P2RX7,CCDC71L,IGF1,SPEN,CSF1,SEMA7A,MAPK6,IL23A,SRA1,SRGN,SDCBP,ERRFI1,CTTN,RGCC,DUSP6,CSF2,NAMPT,MTDH,TNFRSF1B,CITED2,FYN,FXN,CRK,CCR1,CEACAM1,CD109,INSM1,H3F3B,SRGAP2,HLX,CXCL8,LYN,CBFB,CREB3L2,CCR2,ARSB,ARF6,IFNG,ACVR1B,TNF,EID1,TNFSF11,LTA,AGO2,CDC42EP3,ITGB1,CEBPB,LGALS3,TLR4,NCS1,TNFSF14,IL1A,RCAN1,DLG5,MIEF1,IL2,IL2RA,RNF157,PRDM1,FLT1,CEBPA,IL1RAP,CTNNA1,LMO4,IL1RN,SGPL1,RHOB,PDCD1,FAM129B,PTCH1,TMEM2,TGFBR3,CTLA4,CCL3,IL10,MAF,IGF2"
"GO:BP","hematopoietic or lymphoid organ development","GO:0048534","0.000049056923745396445","4.309299688952446","946","362","43","17847","IL17D,SBDS,SOCS1,GLRX5,PSME3,RUNX1,BCL2L11,NOTCH1,CSF1,IL23A,CSF2,CITED2,CCR1,CEACAM1,CD109,H3F3B,HLX,LYN,CBFB,CCR2,IFNG,ACVR1B,TNF,TNFSF11,LTA,ITGB1,CEBPB,LGALS3,TLR4,MYO1E,IL3,IL2,IL2RA,PRDM1,CEBPA,PICALM,LMO4,CD40LG,SGPL1,TGFBR3,CTLA4,CCL3,IL10"
